id,city,postcode,coord_X,coord_Y,dist,bearing,house_state_index,house_quality_index,floors,bedrooms,baths,basement,living_m2,lot_m2,living_vs_neighbors,lot_vs_neighbors,age_since_construction,age_since_renovation,POI_view,view_quality,month,dow,price
7812,Springfield,10027,-15313.5229652093,-23527.746053602,28072.385363,-146.941072,Fair,6,3,3,2.5,N,307,1957,1,1.52,11,11,N,Fair,9,Wednesday,368154
7813,Springfield,10003,-4987.62478689593,24662.5429098198,25161.824731,-11.433,Fair,4,4,3,2.5,N,142,104,1,0.14,10,10,N,Very Poor,7,Friday,224435
7814,Springfield,10045,11371.7316737462,-18655.9964413948,21848.626604,148.635673,Good,4,3,3,2.5,N,155,618,1.22,1.08,22,21,N,Very Poor,8,Monday,255229
7815,Springfield,10047,8319.70545845721,2196.18484519775,8604.692138,75.212722,Fair,5,3,3,2.5,S,212,233,1,0.89,10,10,N,Very Poor,7,Wednesday,500789
7816,Springfield,10016,-12030.2034894416,-8137.16460619287,14523.747582,-124.074208,Good,5,1,4,2.25,S,214,924,0.99,1,57,57,N,Fair,4,Monday,504717
7817,Springfield,10012,5365.99746424274,21016.0123186887,21690.24441,14.32325,Fair,5,3,3,2.5,N,226,394,0.9,0.93,3,2,N,Very Poor,5,Tuesday,640235
7818,Springfield,10014,-1922.91328623883,-6892.86377823253,7156.058033,-164.412407,Good,4,1,3,2.25,S,136,729,0.77,1.03,42,42,N,Very Poor,3,Tuesday,274279
7819,Springfield,10056,-6915.98724466758,-20597.4203728624,21727.508039,-161.439515,Fair,4,3,4,1.5,N,131,793,0.89,1.12,41,41,N,Very Poor,12,Wednesday,227082
7820,Springfield,10019,-14865.3011204501,4077.01442247479,15414.253923,-74.66297,Fair,4,3,2,2.5,S,118,91,1.04,0.76,7,6,N,Very Poor,7,Tuesday,313947
7821,Springfield,10032,-6666.99263239026,-1052.42071847256,6749.546661,-98.970427,Good,4,1,3,2,S,170,1609,1.26,1.62,67,67,N,Very Poor,10,Monday,259528
7822,Springfield,10016,-13682.5826575102,-5153.91318863308,14621.076887,-110.640234,Good,4,3,3,2,S,275,1136,1.27,0.62,98,98,N,Very Poor,6,Monday,436608
7823,Springfield,10001,-11152.6787659298,16888.1544523428,20238.379492,-33.440162,Fair,6,3,4,3.75,S,325,524,1.81,1.13,2,2,N,Very Poor,11,Monday,1155416
7824,Springfield,10027,-12738.4460207173,-21721.6970780376,25181.3449,-149.610986,Good,4,1,3,1,S,155,820,1.22,0.87,53,53,N,Very Poor,12,Thursday,185301
7825,Springfield,10041,-14982.0837458499,17208.0536841619,22816.221093,-41.044255,Fair,5,5,2,2.5,N,106,110,0.88,1,8,8,N,Very Poor,6,Tuesday,374324
7826,Springfield,10018,-1547.49218410095,-13041.1831598116,13132.676432,-173.232815,Fair,4,3,4,2.5,N,166,403,1,1.01,21,20,N,Very Poor,11,Wednesday,227820
7827,Springfield,10027,-15993.3067290328,-23225.7583121466,28199.675695,-145.448619,Fair,6,3,3,2.5,N,255,1104,1.07,1.15,25,25,N,Very Poor,2,Thursday,319585
7828,Springfield,10049,-1988.02483140592,23270.9313856874,23355.695029,-4.882896,Fair,4,1,4,1.75,S,160,813,0.96,1,44,44,N,Very Poor,6,Tuesday,338867
7829,Springfield,10054,-13067.1577059166,370.36983722842,13072.405453,-88.376468,Fair,4,3,3,2.25,S,123,90,1.02,0.76,8,8,N,Very Poor,12,Monday,224652
7830,Springfield,10015,-2586.82741963603,26317.6430674883,26444.470362,-5.613714,Fair,4,3,4,2.25,N,248,504,1.08,1.21,14,13,N,Very Poor,4,Friday,439794
7831,Springfield,10018,566.25208328263,-14041.9667471006,14053.379364,177.690759,Good,6,3,4,2.5,N,255,774,1.11,0.91,25,25,N,Very Poor,10,Monday,347479
7832,Springfield,10006,-15811.4804245397,15987.2165327526,22485.417623,-44.683357,Fair,4,2,1,1,N,100,465,0.66,1.25,67,67,N,Very Poor,2,Monday,361565
7833,Springfield,10041,-13483.0563059494,15936.8942130737,20875.282142,-40.232151,Good,4,2,3,1.75,N,168,278,1.58,1,112,112,N,Very Poor,6,Tuesday,478936
7834,Springfield,10031,-6421.96504736369,16225.0391080026,17449.742953,-21.593948,Good,7,4,6,2.75,S,413,644,1.62,1.45,84,83,N,Fair,9,Thursday,1636440
7835,Springfield,10030,9667.42609383871,6745.59652114514,11788.222924,55.093994,Fair,5,3,4,2.5,N,277,475,0.95,0.65,10,9,N,Very Poor,11,Friday,526666
7836,Springfield,10046,11073.6225927703,18967.150324592,21963.10335,30.277735,Fair,5,3,4,2.5,N,276,546,1.03,1.03,13,12,N,Very Poor,3,Tuesday,535134
7837,Springfield,10055,-15353.8506109241,18621.0646309589,24134.72139,-39.507015,Fair,5,5,3,2.5,N,133,98,1.09,0.49,13,13,N,Very Poor,8,Friday,391813
7838,Springfield,10045,11142.7772099788,-17455.7126944056,20709.017109,147.448054,Fair,6,3,4,2.5,N,260,465,0.95,0.98,9,9,N,Very Poor,9,Wednesday,330209
7839,Springfield,10012,5590.6526549766,21527.6732687246,22241.765071,14.557905,Fair,6,5,4,3.5,N,280,508,1.04,1.03,0,0,N,Very Poor,9,Monday,700926
7840,Springfield,10037,-8609.80441619099,9701.39715592401,12970.96137,-41.588442,Fair,4,1,3,2,S,187,652,1.15,1.56,36,36,N,Very Poor,10,Tuesday,432985
7841,Springfield,10046,12131.2748617897,15800.5044683587,19920.43602,37.51625,Fair,8,3,4,3.5,N,353,8391,1.11,1.92,17,17,N,Very Poor,3,Thursday,1141162
7842,Springfield,10038,3128.0996901531,-4368.55961655448,5373.017848,144.395507,Fair,5,1,4,2.25,S,206,1312,0.95,1.24,38,38,N,Very Poor,2,Tuesday,384041
7843,Springfield,10048,4464.01135034868,22838.6818632089,23270.857023,11.059507,Fair,5,3,3,2.25,N,194,6567,0.56,1.62,26,26,N,Very Poor,1,Monday,523442
7844,Springfield,10008,-9874.64191536342,17653.0202154788,20227.151942,-29.221518,Fair,5,3,5,3.5,S,292,383,1.51,0.99,104,8,N,Very Poor,8,Monday,747396
7845,Springfield,10021,14183.3082828579,5965.4178690025,15386.761979,67.188658,Good,5,3,4,2.75,N,202,537,1.06,0.95,21,20,N,Very Poor,10,Tuesday,501532
7846,Springfield,10018,-1018.98194706539,-12474.2874434406,12515.836825,-175.330072,Fair,5,1,6,4.5,S,261,1041,1.45,1.34,57,57,N,Very Poor,7,Thursday,255035
7847,Springfield,10022,-14072.3321966188,20752.5770970302,25073.890596,-34.141214,Good,4,1,2,1,S,203,865,1.19,1.26,68,68,N,Very Poor,10,Thursday,431789
7848,Springfield,10047,7563.20901919742,4963.58103613657,9046.50581,56.72392,Good,5,1,3,2.25,S,187,697,0.98,0.89,36,36,N,Very Poor,2,Tuesday,545899
7849,Springfield,10007,-2371.51014887977,2613.23767004436,3528.890974,-42.223706,Good,5,1,3,2.75,S,256,786,1.06,0.86,47,46,N,Very Poor,7,Monday,721019
7850,Springfield,10052,-8139.33605762242,23498.6517754503,24868.361963,-19.104786,Fair,4,5,3,1.5,N,137,159,1,0.3,7,6,N,Very Poor,7,Friday,279403
7851,Springfield,10049,262.571251031871,23226.1238688695,23227.608005,0.647701,Good,4,1,5,1.75,N,183,734,1.1,1.02,48,48,N,Very Poor,12,Wednesday,383440
7852,Springfield,10045,12425.641224062,-16797.1874775175,20893.589136,143.507988,Fair,4,3,3,2.5,N,135,382,0.73,1.03,4,4,N,Very Poor,11,Friday,245753
7853,Springfield,10024,-7718.04905150198,1683.92572339377,7899.613092,-77.692071,Good,4,2,4,1,S,241,1697,1.44,2.58,105,105,N,Very Poor,8,Friday,414355
7854,Springfield,10016,-13536.5085835287,-7188.85040538854,15326.990402,-117.971486,Fair,5,1,3,2,N,215,1639,1.43,1.22,62,20,N,Very Poor,11,Wednesday,394774
7855,Springfield,10034,-10383.2252734119,27204.7012068587,29118.845012,-20.890368,Very Good,4,4,3,2.5,N,170,632,1.37,1,61,61,N,Very Poor,2,Wednesday,386935
7856,Springfield,10054,-13211.3318335037,3228.06064224392,13599.987659,-76.269363,Very Good,3,1,3,1,S,139,520,1.42,0.62,72,71,N,Very Poor,8,Monday,237036
7857,Springfield,10003,-6037.59303615196,24719.1300277293,25445.783914,-13.725636,Fair,7,3,3,2.5,S,257,1052,1,0.83,25,25,N,Good,10,Wednesday,732410
7858,Springfield,10008,-10249.8879625921,17775.9706226686,20519.389241,-29.968386,Fair,5,5,3,1.5,N,148,115,1.01,0.34,2,2,N,Very Poor,12,Monday,437622
7859,Springfield,10055,-14678.3846812084,18519.2581231847,23630.867489,-38.400383,Fair,4,1,3,1.75,S,183,474,1.58,1.25,107,50,N,Very Poor,3,Friday,510140
7860,Springfield,10048,1012.34718359646,25683.3988804825,25703.342679,2.257225,Good,4,3,3,2.5,N,185,1196,0.86,1.46,29,29,N,Very Poor,7,Thursday,396281
7861,Springfield,10012,2966.41448166447,17122.8464754177,17377.902241,9.828543,Fair,5,3,5,3.5,N,325,2030,1.14,2.79,20,20,N,Very Poor,1,Wednesday,732563
7862,Springfield,10034,-9482.48881880777,27881.3974359415,29449.786369,-18.783216,Fair,4,1,3,1.5,S,149,1254,1.04,1.18,45,45,N,Very Poor,10,Wednesday,342992
7863,Springfield,10024,-8015.84137293822,4163.67500462948,9032.712907,-62.551245,Good,4,1,2,1,S,162,337,1.37,0.95,92,92,N,Very Poor,6,Tuesday,277798
7864,Springfield,10026,-14416.247458893,3041.89764177386,14733.680194,-78.085092,Fair,4,3,3,2.25,S,106,90,1,0.99,6,5,N,Very Poor,8,Wednesday,235343
7865,Springfield,10041,-15733.0034459296,17232.2688548179,23334.062812,-42.395974,Good,4,1,2,1,S,100,318,0.78,0.94,93,93,N,Very Poor,10,Monday,484489
7866,Springfield,10047,10580.6588249124,976.842334224959,10625.655844,84.725212,Fair,4,1,3,1,N,94,1672,0.58,1.55,45,44,N,Very Poor,8,Monday,350851
7867,Springfield,10017,14961.0851657792,25368.9867229146,29451.987313,30.529518,Fair,5,3,3,2.5,N,174,495,0.89,1.43,3,3,N,Very Poor,4,Thursday,331257
7868,Springfield,10001,-12208.1144561234,14977.9037855342,19322.930947,-39.182615,Very Good,4,1,2,1.75,S,182,254,1.44,2.17,97,97,N,Very Poor,7,Thursday,640606
7869,Springfield,10011,2527.72259863272,-10472.6109748327,10773.344985,166.430336,Good,4,1,3,1,N,129,1126,1.34,1.12,50,49,N,Very Poor,7,Friday,174678
7870,Springfield,10002,2526.89881436876,-8560.32805887292,8925.493493,163.554077,Good,6,3,4,2.5,N,268,687,1.19,0.96,29,29,N,Very Poor,11,Friday,387767
7871,Springfield,10002,2676.67704137207,-6192.13536857382,6745.898043,156.622599,Fair,5,3,4,2.5,N,213,924,1.16,1.05,29,29,N,Very Poor,11,Wednesday,287267
7872,Springfield,10005,4698.80757936145,10775.4130406605,11755.352775,23.560452,Good,4,1,3,1.75,N,144,755,1.14,1.02,56,56,N,Very Poor,4,Tuesday,379744
7873,Springfield,10035,-10466.005702003,-19213.5686685934,21879.179517,-151.422008,Fair,5,1,4,2.75,S,222,895,1,0.96,38,37,N,Fair,11,Thursday,333412
7874,Springfield,10044,-9281.72684038821,12737.7240945231,15760.712809,-36.080081,Good,5,3,4,1.5,N,170,401,0.81,1,97,96,N,Very Poor,6,Monday,708327
7875,Springfield,10047,7713.61783266254,5041.60491098959,9215.078955,56.831451,Good,6,3,4,2.5,N,257,910,0.91,0.88,29,29,N,Very Poor,4,Wednesday,799905
7876,Springfield,10038,1996.64243114025,-1967.55865094076,2803.188906,134.579651,Fair,2,1,2,1,N,62,1068,0.31,1,12,12,N,Very Poor,4,Thursday,342827
7877,Springfield,10010,2216.01142702684,15577.0582467119,15733.894949,8.096639,Fair,9,3,5,4.5,N,482,4138,1.09,1.01,20,20,N,Very Poor,5,Tuesday,1679850
7878,Springfield,10049,-187.49803139853,24871.6608397172,24872.367568,-0.431923,Fair,4,1,4,2.5,S,188,751,1.15,1,42,42,N,Very Poor,7,Wednesday,368936
7879,Springfield,10040,8980.88185513826,12881.7915821577,15703.400691,34.883301,Fair,6,3,3,2.5,N,349,727,1.17,0.93,14,14,N,Very Poor,4,Friday,689019
7880,Springfield,10051,-10830.6757120843,-12075.2537788132,16220.8289,-138.110069,Very Good,2,1,2,1.75,S,125,677,0.74,0.75,67,67,N,Very Poor,2,Thursday,238639
7881,Springfield,10053,4778.00833231578,5861.21438776803,7561.957268,39.186604,Fair,5,2,3,2.5,N,224,3245,1,2.13,40,40,N,Very Poor,7,Monday,440927
7882,Springfield,10027,-12589.1028499042,-22589.2019530823,25860.347164,-150.868804,Fair,6,3,5,3.5,S,275,1163,1.34,1.14,29,29,N,Very Poor,10,Wednesday,342521
7883,Springfield,10051,-10457.5566526717,-14466.2749959965,17850.311017,-144.137129,Good,4,1,2,1,N,112,869,0.72,1.11,62,61,N,Poor,11,Monday,209830
7884,Springfield,10012,5514.05025935929,23173.1366518175,23820.138802,13.384628,Fair,5,3,3,2.5,N,189,1018,1.04,1.07,32,32,N,Very Poor,11,Wednesday,466067
7885,Springfield,10055,-13703.0105864413,18227.8033705765,22804.06356,-36.934536,Good,4,1,3,1.75,S,185,526,1.62,1.25,111,110,N,Very Poor,2,Monday,455500
7886,Springfield,10024,-7565.53977406491,3162.43990297756,8199.903549,-67.314787,Fair,4,2,3,3,S,198,464,1.3,1.11,102,102,N,Very Poor,9,Friday,447317
7887,Springfield,10009,11656.7168181164,27696.3323801498,30049.390581,22.825049,Fair,5,3,4,2.5,N,308,15447,1.1,1.15,32,32,N,Very Poor,6,Monday,671599
7888,Springfield,10049,1012.72281002272,23526.405562948,23548.192419,2.464845,Good,4,1,5,2.75,S,227,744,1.38,0.95,43,43,N,Very Poor,6,Friday,462014
7889,Springfield,10037,-7632.33077277399,9655.56464401404,12307.818719,-38.324935,Very Good,6,3,3,2.75,S,233,592,1.2,1.17,37,37,N,Very Poor,9,Wednesday,873899
7890,Springfield,10031,-6496.59210483201,16658.738946661,17880.696079,-21.30484,Fair,7,1,3,2.75,S,310,1177,1,1.34,58,26,N,Very Poor,11,Wednesday,1137186
7891,Springfield,10005,4697.19590420143,12776.7061142406,13612.783275,20.185319,Good,4,1,4,2,N,136,956,1,1.07,52,52,N,Very Poor,2,Monday,408930
7892,Springfield,10046,10472.7800092395,19099.4609096435,21782.298505,28.737217,Fair,4,3,4,2.5,N,283,893,1.8,2.49,12,12,N,Very Poor,12,Tuesday,545900
7893,Springfield,10005,5297.4871103125,13822.3432854968,14802.720817,20.969598,Fair,5,1,4,1.75,N,156,628,0.88,0.97,41,41,N,Very Poor,2,Monday,475799
7894,Springfield,10049,-487.558099566261,24115.6188457801,24120.546951,-1.158221,Fair,4,1,4,2.25,S,152,742,1.03,1.07,39,39,N,Very Poor,8,Thursday,363896
7895,Springfield,10025,-12493.5356180009,22005.3672626713,25304.636346,-29.585721,Fair,4,3,2,2,N,114,446,0.79,0.67,63,11,N,Very Poor,5,Wednesday,408509
7896,Springfield,10053,2596.19765031666,5248.33744327884,5855.36405,26.320244,Good,5,1,4,1.75,N,185,828,0.76,1,43,43,N,Very Poor,2,Friday,656029
7897,Springfield,10044,-8003.88290729435,12880.3696332613,15164.631993,-31.856886,Good,7,3,4,2.5,S,285,669,0.96,0.96,88,88,N,Very Poor,12,Tuesday,1507624
7898,Springfield,10006,-15440.0938198824,14407.4075343839,21117.999172,-46.981572,Fair,7,3,4,3.5,S,370,621,1.4,1.04,10,10,N,Very Poor,7,Tuesday,1056276
7899,Springfield,10038,3428.82869186679,-3045.34585425665,4585.95656,131.610177,Fair,5,3,4,2.5,N,182,790,0.76,1.18,10,9,N,Very Poor,9,Thursday,383422
7900,Springfield,10050,713.447005450881,17077.6618381417,17092.558044,2.392233,Fair,4,1,3,1.75,N,93,793,0.67,0.99,53,52,N,Very Poor,12,Monday,306409
7901,Springfield,10046,11443.2264321671,21903.142142165,24712.245282,27.584673,Fair,5,1,2,1.75,N,141,424,0.93,1.01,11,11,N,Very Poor,9,Wednesday,417438
7902,Springfield,10033,4120.86899649261,-22756.8811144015,23126.979901,169.735971,Fair,4,1,3,1.75,N,123,3262,0.8,1,25,25,N,Very Poor,3,Thursday,249969
7903,Springfield,10022,-14823.2515368163,20598.7805309492,25377.914522,-35.739467,Fair,7,3,3,1.5,S,230,918,0.86,1.06,74,73,N,Good,2,Friday,1286181
7904,Springfield,10040,12963.5099689125,13122.7655937925,18446.126085,44.650216,Fair,7,3,5,3.5,S,419,1515,1.04,0.87,12,12,N,Very Poor,8,Tuesday,844568
7905,Springfield,10036,-11488.3157348207,-1044.94326300642,11535.740325,-95.197154,Fair,4,3,4,2.5,N,151,284,1.28,0.67,11,10,N,Very Poor,10,Thursday,207155
7906,Springfield,10027,-13799.6718100915,-22931.1356906054,26763.182287,-148.960995,Good,4,1,3,1.5,N,124,709,0.89,0.98,48,48,N,Very Poor,6,Tuesday,192675
7907,Springfield,10023,-1774.53541315524,-14964.5063734413,15069.353899,-173.237278,Fair,5,3,3,2.5,N,205,672,0.98,1,22,22,N,Very Poor,12,Tuesday,267355
7908,Springfield,10013,866.297998245298,-822.674119223947,1194.681936,133.520456,Good,4,1,3,1,N,116,1448,0.72,1.53,56,56,N,Very Poor,6,Tuesday,206469
7909,Springfield,10030,12521.6221901847,8919.07677021193,15373.384556,54.537956,Fair,6,3,4,3,N,292,573,1,0.88,14,14,N,Very Poor,9,Tuesday,597541
7910,Springfield,10050,1238.41369771704,20513.341807203,20550.690027,3.454818,Fair,4,1,3,1,N,99,937,0.69,0.99,53,52,N,Very Poor,7,Wednesday,313430
7911,Springfield,10042,-8395.25220076212,2018.40254034815,8634.477884,-76.481412,Fair,3,1,2,1,N,65,693,0.47,1.05,72,72,N,Very Poor,3,Monday,347831
7912,Springfield,10052,-9191.6101401674,22210.4709951279,24037.277691,-22.481792,Fair,4,1,3,1,S,131,755,1.06,1,67,66,N,Very Poor,3,Monday,354029
7913,Springfield,10048,6036.8535523645,25430.7158060023,26137.4235,13.353945,Fair,4,1,3,2.5,S,151,1406,0.79,1,26,25,N,Very Poor,3,Friday,346005
7914,Springfield,10008,-8447.59825439881,17850.9090324372,19748.844765,-25.32495,Very Good,5,2,3,2.5,S,283,687,1.61,1.27,65,65,N,Very Poor,7,Tuesday,856514
7915,Springfield,10050,713.414320050149,17344.5032662092,17359.169149,2.355363,Very Good,4,3,3,2,N,215,978,1.62,1,50,50,N,Very Poor,11,Monday,551783
7916,Springfield,10045,11066.1866004,-16899.9666857555,20200.726716,146.783011,Fair,4,3,3,2.25,N,153,682,0.84,0.8,20,19,N,Very Poor,10,Monday,269855
7917,Springfield,10034,-7309.15658016438,27466.8723354625,28422.752256,-14.901533,Very Good,5,1,4,1.75,S,211,2515,0.95,2.29,57,56,N,Very Poor,9,Friday,513675
7918,Springfield,10030,9891.07183669953,7957.8590973105,12694.913292,51.181593,Fair,5,3,3,1.75,N,185,1100,1.09,0.78,35,34,N,Very Poor,8,Tuesday,385715
7919,Springfield,10027,-14330.4075324213,-23519.1057493166,27541.040563,-148.645664,Good,4,1,3,2,S,176,739,1.12,1.02,37,36,N,Very Poor,4,Thursday,206195
7920,Springfield,10017,16088.5296297665,24449.1524783574,29267.761147,33.346531,Fair,4,1,3,2.5,S,168,297,1.04,0.86,14,14,N,Very Poor,11,Wednesday,312492
7921,Springfield,10024,-6962.77841562976,3606.41749244213,7841.334733,-62.617801,Fair,4,3,3,2.5,S,167,305,1.14,0.84,10,9,N,Very Poor,10,Tuesday,349724
7922,Springfield,10007,-3349.86539604684,3247.45053393472,4665.568898,-45.889372,Good,6,1,4,1.75,N,244,896,0.98,0.92,52,52,N,Very Poor,8,Monday,851938
7923,Springfield,10009,7308.63904261747,27878.259385444,28820.366948,14.690221,Fair,6,3,4,2.5,N,260,4285,0.97,1.09,29,29,N,Very Poor,6,Tuesday,578974
7924,Springfield,10054,-13290.222724204,1638.34087966402,13390.824504,-82.972367,Fair,4,1,4,3,S,181,478,0.99,1,13,12,N,Very Poor,2,Tuesday,242839
7925,Springfield,10027,-12589.6496065617,-22844.9085015682,26084.269621,-151.141186,Fair,5,3,4,2.25,N,223,1212,0.98,1.16,29,29,N,Very Poor,10,Tuesday,308883
7926,Springfield,10040,12064.1624437431,11931.174406502,16967.525989,45.317544,Fair,7,3,4,2.5,N,381,2068,1.29,3.07,17,16,N,Very Poor,6,Friday,755627
7927,Springfield,10017,15410.5992633193,25536.9386257825,29826.528528,31.10943,Fair,5,3,3,2.5,S,314,656,1.64,1.08,16,16,N,Very Poor,11,Thursday,382117
7928,Springfield,10021,14264.1944495519,3653.02528851404,14724.531811,75.635418,Fair,6,3,3,2.5,N,233,382,1.02,1,12,12,N,Very Poor,11,Monday,616379
7929,Springfield,10025,-12634.8343235231,26041.7041316702,28944.937251,-25.881592,Very Good,4,1,3,1.75,S,161,780,1.27,1,60,59,N,Very Poor,7,Tuesday,319405
7930,Springfield,10014,-1546.0766828249,-7671.23280285069,7825.481827,-168.605133,Fair,5,3,4,3.5,S,304,475,1.09,1,1,1,N,Very Poor,11,Wednesday,426728
7931,Springfield,10040,10564.9074101878,9682.37068739305,14330.58166,47.495824,Fair,7,3,3,2.5,N,236,3724,0.8,0.56,24,24,N,Very Poor,11,Tuesday,448473
7932,Springfield,10011,8804.15257898321,-19627.6508476261,21511.805606,155.840968,Fair,6,3,4,2.5,N,272,3335,1.01,1.02,19,18,N,Very Poor,5,Monday,464930
7933,Springfield,10007,-4401.25123283912,6572.48354334263,7910.028593,-33.808168,Good,8,3,5,4.25,S,605,1531,1.45,1,35,35,N,Good,9,Friday,1672106
7934,Springfield,10021,13431.6463160015,5630.09491032652,14563.89685,67.258206,Fair,5,3,3,2.5,N,161,458,1.07,1.14,20,20,N,Very Poor,9,Wednesday,423644
7935,Springfield,10050,-1464.61154014803,16410.6990400185,16475.925769,-5.099985,Good,3,1,3,1.75,N,91,560,0.85,1,74,74,N,Very Poor,8,Friday,580760
7936,Springfield,10045,12499.8763405267,-16185.5491120348,20450.401184,142.321586,Fair,5,3,3,2.5,N,224,438,1.02,1.12,1,1,N,Very Poor,9,Thursday,323150
7937,Springfield,10006,-16942.3228753237,14567.2349077888,22343.827722,-49.310618,Fair,5,1,3,1.75,S,162,797,0.78,1.48,68,68,N,Very Poor,12,Monday,729677
7938,Springfield,10026,-14498.2782320066,318.150260282992,14501.768557,-88.742903,Fair,3,1,3,1,S,107,233,0.86,2.08,69,69,N,Very Poor,4,Monday,299552
7939,Springfield,10030,7785.40454827318,7643.3624838608,10910.24812,45.527468,Fair,7,3,4,3.25,N,366,649,1.07,0.82,9,8,N,Very Poor,6,Thursday,753419
7940,Springfield,10025,-12554.4428045403,28543.2155823386,31182.193475,-23.741805,Fair,5,3,3,2.5,N,211,526,1.29,0.72,16,16,N,Very Poor,3,Thursday,440519
7941,Springfield,10006,-17466.4145256503,15180.2934954814,23141.239098,-49.00566,Good,5,1,2,2.25,S,230,712,1.2,1.05,61,61,N,Very Poor,10,Tuesday,790911
7942,Springfield,10038,1997.52954464684,-4569.17852280269,4986.734067,156.386265,Good,4,1,4,1.75,N,161,888,1.12,0.85,45,45,N,Very Poor,12,Monday,282748
7943,Springfield,10019,-15844.346836299,3868.33984165666,16309.732671,-76.279848,Good,4,2,2,1,N,78,654,0.64,1,73,73,N,Very Poor,4,Thursday,397457
7944,Springfield,10038,8934.85425821713,-6208.17076139262,10879.935883,124.792585,Good,4,1,3,1.75,N,132,1228,0.87,0.96,42,42,N,Very Poor,7,Thursday,258397
7945,Springfield,10056,-7526.9431128538,-25510.6926452192,26597.938113,-163.561278,Fair,5,3,3,2.5,N,200,409,0.88,1,8,8,N,Very Poor,4,Friday,228113
7946,Springfield,10043,-8311.70016207572,7821.97937058802,11413.488549,-46.738619,Good,4,2,4,1,N,150,278,1,0.74,91,91,N,Very Poor,5,Monday,471685
7947,Springfield,10027,-15087.9379466987,-24028.6266582815,28372.887949,-147.874667,Good,4,1,3,1.75,S,150,577,0.91,0.77,36,36,N,Very Poor,4,Tuesday,237913
7948,Springfield,10008,-7546.9538014444,17516.12096339,19072.781792,-23.309161,Fair,4,1,3,1,N,84,482,0.6,0.82,63,62,N,Very Poor,5,Friday,495195
7949,Springfield,10001,-11379.6571239769,16032.4758038202,19660.541108,-35.366671,Fair,4,3,2,1.5,S,108,118,0.68,0.4,11,11,N,Very Poor,11,Monday,400478
7950,Springfield,10042,-9070.86002142627,3331.35357194437,9663.25091,-69.833794,Good,3,1,2,1,N,70,370,0.46,0.89,64,63,N,Very Poor,10,Tuesday,232334
7951,Springfield,10052,-9639.78372805311,23434.2318227527,25339.468255,-22.360051,Fair,4,1,3,1.5,N,139,589,1,1,62,62,N,Very Poor,1,Wednesday,292703
7952,Springfield,10037,-9211.11660394122,9857.97070312718,13491.636501,-43.05718,Fair,5,5,4,3.5,S,175,125,1.08,0.71,8,8,N,Very Poor,2,Wednesday,480222
7953,Springfield,10029,-16436.9636973516,7261.04049255072,17969.32065,-66.166521,Fair,6,5,3,2.5,S,154,101,1.1,0.8,0,0,N,Poor,5,Tuesday,640304
